QueryNumber;DocInfos
51;[7, '728', 0.11903878413166583]
51;[8, '114', 0.11165003859885773]
51;[9, '498', 0.10985525395524148]
51;[10, '386', 0.10405014556583171]
51;[11, '37', 0.10335736219032403]
51;[12, '445', 0.09766141765452978]
51;[13, '670', 0.09673472837308925]
51;[14, '504', 0.09369313093674611]
51;[15, '447', 0.08942539698735874]
51;[16, '465', 0.08718879294401546]
51;[17, '568', 0.08605314653060261]
51;[18, '897', 0.07686378448859962]
51;[19, '385', 0.07500244763480562]
51;[20, '570', 0.07478894575637128]
51;[21, '562', 0.0745671457511039]
51;[22, '305', 0.07308882265094781]
51;[23, '182', 0.07061167494774731]
51;[24, '1171', 0.07031683880337057]
51;[25, '1015', 0.06819401273627416]
51;[26, '1194', 0.06277766209942891]
51;[27, '373', 0.061897702315503275]
51;[28, '376', 0.06177929568904528]
51;[29, '1162', 0.06157370021035635]
51;[30, '1190', 0.06141462989000567]
51;[31, '782', 0.06077573233203845]
51;[32, '1185', 0.059968448100482914]
51;[33, '233', 0.0585313836052286]
51;[34, '912', 0.058248868129968545]
51;[35, '23', 0.05769263476542343]
51;[36, '1062', 0.057176019302614234]
51;[37, '879', 0.05687136092116199]
51;[38, '472', 0.05664226110958772]
51;[39, '1108', 0.05643902092073707]
51;[40, '322', 0.055535100848876265]
51;[41, '195', 0.055527603006581085]
51;[42, '1195', 0.05403280017413383]
51;[43, '789', 0.05334214083182354]
51;[44, '989', 0.05313964591141802]
51;[45, '330', 0.052959524050963776]
51;[46, '572', 0.05221831931113297]
51;[47, '135', 0.05185172700895455]
51;[48, '731', 0.05114972698805072]
51;[49, '1144', 0.050869255752261894]
51;[50, '764', 0.05062210555289643]
51;[51, '959', 0.050406822375763674]
51;[52, '862', 0.0500344405991303]
51;[53, '265', 0.04968038058249036]
51;[54, '588', 0.049626415283253074]
51;[55, '1053', 0.04930718662875494]
51;[56, '988', 0.04918834814457473]
51;[57, '381', 0.0490400167075229]
51;[58, '176', 0.048398275687540765]
51;[59, '210', 0.0477104445591229]
51;[60, '605', 0.04721343613603746]
51;[61, '1048', 0.046826796827744974]
51;[62, '607', 0.04648327600096782]
51;[63, '767', 0.04573708092185924]
51;[64, '487', 0.04564236209151612]
51;[65, '496', 0.04558817358635051]
51;[66, '834', 0.04463630017115745]
51;[67, '541', 0.04451900670886452]
51;[68, '165', 0.044475615425017746]
51;[69, '970', 0.04436653701468989]
51;[70, '370', 0.04386775716297797]
51;[71, '956', 0.04363741678434849]
51;[72, '473', 0.043012127586232005]
51;[73, '923', 0.04290163291674326]
51;[74, '289', 0.0427150816898049]
51;[75, '1068', 0.04219351848507841]
51;[76, '930', 0.042052527689719205]
51;[77, '925', 0.041928122789493]
51;[78, '1169', 0.04188253548429374]
51;[79, '984', 0.040928933206336886]
51;[80, '905', 0.04081449502356292]
51;[81, '945', 0.040799486811866605]
51;[82, '502', 0.040783837623485426]
51;[83, '389', 0.040653638191253456]
51;[84, '803', 0.04040143172174869]
51;[85, '1106', 0.040350369305496944]
51;[86, '1183', 0.03987396001463256]
51;[87, '321', 0.039738183674321526]
51;[88, '449', 0.03967412799455093]
51;[89, '57', 0.03961241395552245]
51;[90, '861', 0.03957478041833985]
51;[91, '978', 0.03940113258454184]
51;[92, '511', 0.039178573568378276]
51;[93, '900', 0.039036157967439054]
51;[94, '1095', 0.03893250794518892]
51;[95, '890', 0.03872009479078678]
51;[96, '26', 0.03852301170493362]
51;[97, '32', 0.03815046399687273]
51;[98, '1030', 0.037599760056292855]
51;[99, '1076', 0.03738577321000499]
51;[100, '770', 0.03721489373936227]
51;[101, '755', 0.03711585486219247]
51;[102, '765', 0.03704143069252324]
51;[103, '721', 0.03663639103450592]
51;[104, '162', 0.03648815011037525]
51;[105, '622', 0.03645946198955655]
51;[106, '749', 0.03612520963611543]
51;[107, '409', 0.03582706317098418]
51;[108, '966', 0.03570758130015579]
51;[109, '690', 0.03556259372285302]
51;[110, '243', 0.035244289917307735]
51;[111, '798', 0.03513167723739618]
51;[112, '612', 0.0348553543260657]
51;[113, '987', 0.03467380332370298]
51;[114, '1221', 0.0344719933327447]
51;[115, '773', 0.034452080441026885]
51;[116, '91', 0.03401520597469061]
51;[117, '481', 0.033948201408882536]
51;[118, '556', 0.033767270303023414]
51;[119, '975', 0.03373701201215931]
51;[120, '361', 0.033511393376011694]
51;[121, '166', 0.033496970736372034]
51;[122, '87', 0.03345729995122384]
51;[123, '673', 0.0332210249431623]
51;[124, '238', 0.033217908674296484]
51;[125, '76', 0.03319875117518363]
51;[126, '139', 0.03310912882964967]
51;[127, '417', 0.033073376003356116]
51;[128, '158', 0.03296478843568601]
51;[129, '680', 0.03289452151154383]
51;[130, '237', 0.032455276879522356]
51;[131, '566', 0.0321815023901137]
51;[132, '112', 0.03214076353534556]
51;[133, '369', 0.03197517167405725]
51;[134, '223', 0.03151470264396083]
51;[135, '441', 0.031091123134746882]
51;[136, '272', 0.03106479143492649]
51;[137, '35', 0.030989955326059457]
51;[138, '81', 0.03088106224515757]
51;[139, '19', 0.030846801482494197]
51;[140, '699', 0.030793281314194038]
51;[141, '347', 0.030631699973950637]
51;[142, '1155', 0.03054442189232122]
51;[143, '949', 0.03038312753327319]
51;[144, '200', 0.03022632045269399]
51;[145, '268', 0.030043583002711937]
51;[146, '516', 0.029993226099044822]
51;[147, '349', 0.029811005372667287]
51;[148, '1016', 0.029404091670714807]
51;[149, '508', 0.02928361282546081]
51;[150, '996', 0.02927490639426538]
51;[151, '676', 0.02918606195687997]
51;[152, '563', 0.029156354836205732]
51;[153, '529', 0.028876853655769093]
51;[154, '141', 0.02886162694431443]
51;[155, '571', 0.028761558252054113]
51;[156, '817', 0.028717453158402816]
51;[157, '331', 0.028715711379202206]
51;[158, '521', 0.02843739414595738]
51;[159, '1', 0.028380767670653114]
51;[160, '1091', 0.028120730887897773]
51;[161, '515', 0.02790357272108861]
51;[162, '1066', 0.027839574430853553]
51;[163, '429', 0.027643994677262612]
51;[164, '909', 0.027598297413523792]
51;[165, '62', 0.027542936277511715]
51;[166, '353', 0.027457162603842632]
51;[167, '1191', 0.027328646768367302]
51;[168, '804', 0.02730765619605124]
51;[169, '1136', 0.027291269375265364]
51;[170, '125', 0.027249388537831747]
51;[171, '258', 0.027068844189656]
51;[172, '646', 0.02686574487000338]
51;[173, '545', 0.026823547141186677]
51;[174, '51', 0.02668323137507578]
51;[175, '186', 0.026562771349225633]
51;[176, '188', 0.026480438665058927]
51;[177, '411', 0.02627853379121895]
51;[178, '845', 0.02616718824664537]
51;[179, '312', 0.02612874220318791]
51;[180, '397', 0.026038780855580534]
51;[181, '725', 0.02544432772105675]
51;[182, '406', 0.02543442703972252]
51;[183, '1117', 0.02510288253633178]
51;[184, '307', 0.025069733131325187]
51;[185, '177', 0.024970458649855913]
51;[186, '689', 0.024887854861161917]
51;[187, '936', 0.024842387821105268]
51;[188, '350', 0.024765198889317757]
51;[189, '951', 0.024705752139787505]
51;[190, '435', 0.024619841828164804]
51;[191, '575', 0.02458974211582644]
51;[192, '408', 0.024428298858107274]
51;[193, '55', 0.024391299521038395]
51;[194, '550', 0.024378387910887703]
51;[195, '337', 0.02414054141680268]
51;[196, '652', 0.024042192523320075]
51;[197, '999', 0.02396300285033894]
51;[198, '611', 0.023907653662681175]
51;[199, '275', 0.023889144744581394]
51;[200, '704', 0.023877294996287907]
51;[201, '524', 0.023866251365463415]
51;[202, '402', 0.02361246351785253]
51;[203, '691', 0.023437345264269667]
51;[204, '1070', 0.023304555542237777]
51;[205, '1118', 0.023262126272865048]
51;[206, '352', 0.023204922080665744]
51;[207, '792', 0.023166550650952168]
51;[208, '111', 0.023096287532882925]
51;[209, '901', 0.0230408717093997]
51;[210, '1005', 0.023031889719488545]
51;[211, '63', 0.022993805645044094]
51;[212, '1083', 0.02293701381868604]
51;[213, '851', 0.022810848742532017]
51;[214, '1077', 0.02279006574499852]
51;[215, '964', 0.02261306555258538]
51;[216, '67', 0.022575810040530817]
51;[217, '1110', 0.02255976158056868]
51;[218, '594', 0.02222363967377105]
51;[219, '864', 0.022187395218080306]
51;[220, '812', 0.02218109404853742]
51;[221, '218', 0.02210223529973423]
51;[222, '164', 0.022080166225736678]
51;[223, '903', 0.022026733265928973]
51;[224, '1087', 0.021962920900836496]
51;[225, '295', 0.02183376000967139]
51;[226, '432', 0.02182892003187073]
51;[227, '437', 0.02181828005878973]
51;[228, '159', 0.021816970331771338]
51;[229, '72', 0.021810272376448572]
51;[230, '1145', 0.02166604398889627]
51;[231, '969', 0.0215996269711642]
51;[232, '1054', 0.021585204098957683]
51;[233, '153', 0.02152967454340428]
51;[234, '852', 0.021451795414502112]
51;[235, '297', 0.02133910972847973]
51;[236, '1112', 0.02128345820447421]
51;[237, '304', 0.02123478584188699]
51;[238, '899', 0.021045166122309784]
51;[239, '806', 0.020899731898876943]
51;[240, '479', 0.020804337969742907]
51;[241, '118', 0.020799598199624836]
51;[242, '1115', 0.020596738458436323]
51;[243, '780', 0.020596411851932894]
51;[244, '866', 0.02043721737184426]
51;[245, '344', 0.02028226882004096]
51;[246, '915', 0.020279842761367527]
51;[247, '998', 0.020091016728884838]
51;[248, '1147', 0.01997918290190095]
51;[249, '276', 0.019964796188143664]
51;[250, '39', 0.01980220364721342]
51;[251, '427', 0.019799634483396028]
51;[252, '1111', 0.019732437396719985]
51;[253, '11', 0.01972785074525249]
51;[254, '1213', 0.019718141013761178]
51;[255, '219', 0.019648837043851283]
51;[256, '317', 0.019514165044023625]
51;[257, '982', 0.019507026040292835]
51;[258, '762', 0.019478060976819866]
51;[259, '1090', 0.019287725173155787]
51;[260, '677', 0.01928599189844367]
51;[261, '1232', 0.019274399059707785]
51;[262, '955', 0.01916201156649329]
51;[263, '738', 0.019073963451078486]
51;[264, '271', 0.019019718387538395]
51;[265, '1007', 0.018953356400788067]
51;[266, '968', 0.01889805164404974]
51;[267, '639', 0.018881177870510076]
51;[268, '239', 0.018870421197582313]
51;[269, '163', 0.018712940376497678]
51;[270, '88', 0.01868662553158436]
51;[271, '520', 0.018673473207042015]
51;[272, '577', 0.018662382005837596]
51;[273, '366', 0.018608496109568502]
51;[274, '528', 0.01854999177684269]
51;[275, '398', 0.018506950530940914]
51;[276, '144', 0.01844764361348898]
51;[277, '876', 0.018446152205565947]
51;[278, '279', 0.018287207805727103]
51;[279, '204', 0.018266226450919326]
51;[280, '250', 0.01823585560757795]
51;[281, '633', 0.01822592322240396]
51;[282, '244', 0.018163097617890884]
51;[283, '172', 0.018161161171890015]
51;[284, '341', 0.018161059649167446]
51;[285, '130', 0.018090261170885816]
51;[286, '1120', 0.018084018400712654]
51;[287, '565', 0.018069506731762292]
51;[288, '1124', 0.01806481667926148]
51;[289, '1206', 0.018042629637413578]
51;[290, '181', 0.01801339948653884]
51;[291, '623', 0.01801283533082698]
51;[292, '235', 0.01800468405266093]
51;[293, '778', 0.017981577990332526]
51;[294, '813', 0.01796115160664751]
51;[295, '687', 0.01789305188061185]
51;[296, '187', 0.01786342810823895]
51;[297, '24', 0.017806455770488092]
51;[298, '1058', 0.017662339134778087]
51;[299, '102', 0.01757700427686292]
51;[300, '501', 0.017540719154711896]
51;[301, '1218', 0.0175371729637902]
51;[302, '962', 0.01751374303027119]
51;[303, '510', 0.017466085924123798]
51;[304, '614', 0.017395822831836355]
51;[305, '80', 0.017346504345113558]
51;[306, '460', 0.017324430340854947]
51;[307, '1059', 0.0173194294818531]
51;[308, '422', 0.01728061187958108]
51;[309, '722', 0.017244351213868005]
51;[310, '784', 0.01711306444956021]
51;[311, '1081', 0.017072393850912294]
51;[312, '829', 0.017065562337679852]
51;[313, '236', 0.017056426102357754]
51;[314, '1205', 0.017020684689767376]
51;[315, '1172', 0.016991717783960893]
51;[316, '986', 0.016895641130604926]
51;[317, '844', 0.016887542037101338]
51;[318, '459', 0.016857760852996246]
51;[319, '256', 0.01683038649603519]
51;[320, '715', 0.016824930421074698]
51;[321, '1085', 0.016800882505755753]
51;[322, '870', 0.016700291031181133]
51;[323, '1199', 0.016574208254762482]
51;[324, '7', 0.016529326956718448]
51;[325, '215', 0.01629879924148406]
51;[326, '972', 0.01622159796946484]
51;[327, '934', 0.016218809849113485]
51;[328, '1119', 0.016178243906234804]
51;[329, '589', 0.016162168364700746]
51;[330, '1000', 0.016148763903375888]
51;[331, '531', 0.016139845217977754]
51;[332, '793', 0.016137833484179024]
51;[333, '1223', 0.016091435333027336]
51;[334, '293', 0.01605527811804687]
51;[335, '513', 0.016047604577017625]
51;[336, '242', 0.016043851941684346]
51;[337, '267', 0.016041801185129247]
51;[338, '229', 0.016027940071617765]
51;[339, '913', 0.015941264731676234]
51;[340, '1173', 0.015923583594416577]
51;[341, '160', 0.01566764173895472]
51;[342, '1202', 0.01564648588843344]
51;[343, '1180', 0.015598507566788948]
51;[344, '391', 0.015502334483967678]
51;[345, '776', 0.015487463513567458]
51;[346, '848', 0.01548454917425834]
51;[347, '273', 0.015433624184280032]
51;[348, '1135', 0.01538986344962187]
51;[349, '458', 0.015388678098350215]
51;[350, '254', 0.015319308450680458]
51;[351, '231', 0.015317352476795007]
51;[352, '1050', 0.015254431224267518]
51;[353, '421', 0.015059912614739126]
51;[354, '1164', 0.01505810518229292]
51;[355, '1104', 0.015019498223457016]
51;[356, '374', 0.014924468936595244]
51;[357, '790', 0.014871122764874888]
51;[358, '980', 0.01486170380376771]
51;[359, '351', 0.01485727985685724]
51;[360, '364', 0.014787321498390446]
51;[361, '919', 0.014729132323056907]
51;[362, '64', 0.01450404668894874]
51;[363, '320', 0.014469418833338079]
51;[364, '534', 0.014448034479877081]
51;[365, '451', 0.014445676963474333]
51;[366, '217', 0.014422727846341653]
51;[367, '573', 0.014320652789326207]
51;[368, '590', 0.014285156880625307]
51;[369, '1224', 0.014254921028318553]
51;[370, '1161', 0.014245734264701836]
51;[371, '629', 0.014242032209729525]
51;[372, '205', 0.014232573494063771]
51;[373, '1067', 0.014219191094228704]
51;[374, '696', 0.014179043150706028]
51;[375, '888', 0.014140852211393386]
51;[376, '1152', 0.01411905381736114]
51;[377, '769', 0.014117515113500258]
51;[378, '859', 0.014057859181932397]
51;[379, '450', 0.013980202217524787]
51;[380, '1060', 0.013962810608153998]
51;[381, '860', 0.013954438260026103]
51;[382, '325', 0.013922746362377912]
51;[383, '711', 0.013911842361575057]
51;[384, '184', 0.013874605770854174]
51;[385, '278', 0.01382425192536686]
51;[386, '1057', 0.01382042990482167]
51;[387, '82', 0.013768899170967715]
51;[388, '59', 0.013757946940096463]
51;[389, '1181', 0.013749695783028171]
51;[390, '212', 0.01371592662082186]
51;[391, '868', 0.013694593238709954]
51;[392, '726', 0.013628310265585992]
51;[393, '661', 0.013517941402097488]
51;[394, '466', 0.013517038219941945]
51;[395, '828', 0.013501581007069349]
51;[396, '753', 0.013494050491190885]
51;[397, '994', 0.013493770388741576]
51;[398, '30', 0.013459723923471528]
51;[399, '928', 0.013442441371765727]
51;[400, '1082', 0.013439277943689923]
51;[401, '375', 0.013435101235176076]
51;[402, '407', 0.013317345291581148]
51;[403, '314', 0.01331391803529663]
51;[404, '754', 0.013309861253435206]
51;[405, '100', 0.013307200339261055]
51;[406, '6', 0.013302466023310646]
51;[407, '692', 0.013255190624422031]
51;[408, '543', 0.013248325592229767]
51;[409, '394', 0.01324394053368018]
51;[410, '833', 0.013242355907478735]
51;[411, '8', 0.013204186382350337]
51;[412, '183', 0.013189860139602643]
51;[413, '748', 0.013183939918197761]
51;[414, '657', 0.013160829533668652]
51;[415, '873', 0.013137804734888868]
51;[416, '191', 0.01312597130636353]
51;[417, '383', 0.01307353694501535]
51;[418, '228', 0.013063875488213039]
51;[419, '484', 0.012969657622002608]
51;[420, '1168', 0.012967688329106308]
51;[421, '1165', 0.012947026986551945]
51;[422, '1131', 0.012918924367876042]
51;[423, '916', 0.012912659575383966]
51;[424, '958', 0.01284825179035011]
51;[425, '333', 0.012847775976266722]
51;[426, '737', 0.012837608988625921]
51;[427, '630', 0.012833299672499647]
51;[428, '357', 0.012808876318480699]
51;[429, '179', 0.012781057938007339]
51;[430, '358', 0.012747830660223142]
51;[431, '1239', 0.012653392710488529]
51;[432, '420', 0.012604003183116474]
51;[433, '650', 0.012587234992312419]
51;[434, '327', 0.01249513935002375]
51;[435, '960', 0.012494058002745346]
51;[436, '174', 0.01245183710107909]
51;[437, '478', 0.012443934584218908]
51;[438, '914', 0.012206588264962124]
51;[439, '461', 0.012202650758212346]
51;[440, '469', 0.01219938073114428]
51;[441, '503', 0.01216849457744799]
51;[442, '185', 0.012142817721600651]
51;[443, '222', 0.012088025271335161]
51;[444, '96', 0.012044290081131084]
51;[445, '1197', 0.012040455253427937]
51;[446, '446', 0.011975330215690305]
51;[447, '1179', 0.011955517209463671]
51;[448, '1033', 0.011894696334999216]
51;[449, '608', 0.01186012884208375]
51;[450, '480', 0.011825432671447943]
51;[451, '318', 0.01181680476580483]
51;[452, '1024', 0.011806799596869233]
51;[453, '779', 0.011795306743614797]
51;[454, '746', 0.011749364869838188]
51;[455, '698', 0.011735831250376872]
51;[456, '334', 0.011730524320835631]
51;[457, '1107', 0.011700920296536748]
51;[458, '705', 0.011649625423024803]
51;[459, '523', 0.011646920503728469]
51;[460, '582', 0.011636889514680048]
51;[461, '505', 0.01159058352728894]
51;[462, '967', 0.011585173229396614]
51;[463, '1009', 0.011577687194972791]
51;[464, '199', 0.011528134452685673]
51;[465, '1035', 0.011525531127420824]
51;[466, '719', 0.011523134855241642]
51;[467, '751', 0.01146976269696295]
51;[468, '536', 0.011464528145914726]
51;[469, '604', 0.011438150506735108]
51;[470, '548', 0.011397106428084518]
51;[471, '462', 0.011379781256816254]
51;[472, '89', 0.011338002475739073]
51;[473, '883', 0.011326961642999903]
51;[474, '1078', 0.011313933474297579]
51;[475, '1071', 0.011283608948820273]
51;[476, '675', 0.011275712977879332]
51;[477, '800', 0.0112600170185702]
51;[478, '326', 0.011202414537721191]
51;[479, '1159', 0.01120065255753748]
51;[480, '865', 0.011153734700565833]
51;[481, '471', 0.011077908361459353]
51;[482, '602', 0.011051392330631963]
51;[483, '747', 0.010989136440163312]
51;[484, '587', 0.01092293480549467]
51;[485, '288', 0.01090301342802972]
51;[486, '926', 0.010899121275100437]
51;[487, '884', 0.01088693360035496]
51;[488, '694', 0.01086898356654742]
51;[489, '74', 0.010856967584653272]
51;[490, '727', 0.010850707361653606]
51;[491, '688', 0.010818769257221134]
51;[492, '579', 0.010771058616116212]
51;[493, '785', 0.01076807684136905]
51;[494, '554', 0.010746709755144116]
51;[495, '552', 0.010745991078614119]
51;[496, '442', 0.010703644285825218]
51;[497, '1092', 0.010703412443125953]
51;[498, '874', 0.010701799950286042]
51;[499, '907', 0.010689264773738024]
51;[500, '211', 0.010689177512010928]
51;[501, '667', 0.010613988467855632]
51;[502, '648', 0.010567387085224918]
51;[503, '618', 0.010433612156819982]
51;[504, '1075', 0.010423301955036124]
51;[505, '1065', 0.010421416333956027]
51;[506, '858', 0.010357946399900267]
51;[507, '952', 0.010334628140250556]
51;[508, '150', 0.010264648384236455]
51;[509, '992', 0.010263381929361902]
51;[510, '53', 0.010241104097680103]
51;[511, '65', 0.010236514901501653]
51;[512, '973', 0.010224408554622281]
51;[513, '1105', 0.010213970092308459]
51;[514, '372', 0.010203980027041582]
51;[515, '1163', 0.010195638298824649]
51;[516, '733', 0.010184042693406307]
51;[517, '340', 0.010142093650039874]
51;[518, '1126', 0.010134083352430424]
51;[519, '631', 0.010127504433095345]
51;[520, '542', 0.010098738875915635]
51;[521, '583', 0.010095339848979767]
51;[522, '224', 0.010094543406690675]
51;[523, '732', 0.010034611843675652]
51;[524, '906', 0.010016400385269932]
51;[525, '328', 0.009996518870669636]
51;[526, '693', 0.009974891324803493]
51;[527, '311', 0.009926711577610502]
51;[528, '230', 0.009876046107189777]
51;[529, '154', 0.009846713970632925]
51;[530, '119', 0.00983463688342002]
51;[531, '887', 0.009819893832071653]
51;[532, '107', 0.0098043762731787]
51;[533, '519', 0.00978483417935783]
51;[534, '1086', 0.009724314561337571]
51;[535, '668', 0.009678431918178828]
51;[536, '830', 0.009588215086206468]
51;[537, '455', 0.00958519216385533]
51;[538, '489', 0.0095742768388084]
51;[539, '414', 0.009533305367648078]
51;[540, '173', 0.009526972925613122]
51;[541, '672', 0.00949904866031034]
51;[542, '463', 0.009464550795875742]
51;[543, '889', 0.009459306999760575]
51;[544, '683', 0.00941208787103747]
51;[545, '700', 0.009388523734999885]
51;[546, '246', 0.009376480962202338]
51;[547, '113', 0.009353335728253698]
51;[548, '260', 0.009347685461971024]
51;[549, '815', 0.009334340338441102]
51;[550, '282', 0.009331704856245425]
51;[551, '1055', 0.009326083374583289]
51;[552, '684', 0.009316901304934563]
51;[553, '1047', 0.009284260977049768]
51;[554, '942', 0.009251645407059169]
51;[555, '811', 0.00924730612210611]
51;[556, '758', 0.009220601230958032]
51;[557, '1214', 0.009216555163968123]
51;[558, '1141', 0.009180828989938702]
51;[559, '1132', 0.009134955672099092]
51;[560, '1134', 0.009089605930683434]
51;[561, '1129', 0.009088857233131395]
51;[562, '415', 0.009082906099059753]
51;[563, '752', 0.009071774257369953]
51;[564, '308', 0.009055506251217016]
51;[565, '965', 0.008944213436833652]
51;[566, '802', 0.008924419735908549]
51;[567, '52', 0.008863202864568716]
51;[568, '1125', 0.008859506694068852]
51;[569, '703', 0.008821953958658913]
51;[570, '190', 0.00878965176858807]
51;[571, '626', 0.00878581083443807]
51;[572, '1056', 0.008781093015320195]
51;[573, '281', 0.008742953970782799]
51;[574, '532', 0.008735533826355352]
51;[575, '1227', 0.008724574696494404]
51;[576, '1101', 0.00871902224906869]
51;[577, '167', 0.008683732306858826]
51;[578, '31', 0.008680488985001298]
51;[579, '1027', 0.008666705344462008]
51;[580, '367', 0.008640582805772836]
51;[581, '898', 0.008619490374216159]
51;[582, '1114', 0.008613057938848048]
51;[583, '640', 0.008601239044771137]
51;[584, '21', 0.008553694896579225]
51;[585, '824', 0.008549609589501364]
51;[586, '290', 0.008547844909906637]
51;[587, '240', 0.008541276111849058]
51;[588, '95', 0.00853499365719917]
51;[589, '492', 0.00843955360538951]
51;[590, '849', 0.008439446921007041]
51;[591, '1019', 0.00842000141564023]
51;[592, '284', 0.008366765308734671]
51;[593, '555', 0.008252294431367647]
51;[594, '170', 0.008250820520184788]
51;[595, '832', 0.008219931644821326]
51;[596, '842', 0.008206011292104883]
51;[597, '922', 0.008182382000607839]
51;[598, '854', 0.008172069825212042]
51;[599, '948', 0.008146896373774677]
51;[600, '419', 0.00814304987204318]
51;[601, '209', 0.00813911469781795]
51;[602, '338', 0.00813048468477092]
51;[603, '598', 0.008117485583135036]
51;[604, '438', 0.008083264792785398]
51;[605, '401', 0.008070423839075996]
51;[606, '1137', 0.008038312153284998]
51;[607, '1012', 0.008030005265769982]
51;[608, '227', 0.008018876504213221]
51;[609, '1028', 0.00798881231576775]
51;[610, '772', 0.007968447563439526]
51;[611, '1215', 0.007944380925562995]
51;[612, '43', 0.007941280188299746]
51;[613, '1025', 0.00791714066833702]
51;[614, '885', 0.007911853023208897]
51;[615, '1204', 0.007893791659801322]
51;[616, '1040', 0.007883494537087095]
51;[617, '99', 0.007855134294905884]
51;[618, '355', 0.007794629288971873]
51;[619, '1151', 0.0077857821144574615]
51;[620, '836', 0.007771587365821084]
51;[621, '847', 0.007754280481097746]
51;[622, '390', 0.007734618895516313]
51;[623, '1013', 0.007733417773335486]
51;[624, '15', 0.007730180989746343]
51;[625, '1017', 0.007687273440991106]
51;[626, '937', 0.007668336053695838]
51;[627, '3', 0.007628326615329571]
51;[628, '805', 0.007624960150559369]
51;[629, '538', 0.007606424510523995]
51;[630, '597', 0.007596674951709465]
51;[631, '143', 0.0075938541514211965]
51;[632, '433', 0.007587533342521941]
51;[633, '818', 0.007559570036039632]
51;[634, '569', 0.007554765253451884]
51;[635, '323', 0.007536005680016717]
51;[636, '695', 0.007330597838869623]
51;[637, '636', 0.00731972306818982]
51;[638, '146', 0.007282493586319546]
51;[639, '659', 0.007266156214506833]
51;[640, '1231', 0.0072411879507397045]
51;[641, '324', 0.0072357935755926195]
51;[642, '710', 0.007233951008769108]
51;[643, '440', 0.007219545460720925]
51;[644, '863', 0.007206329828734934]
51;[645, '893', 0.007202917739301423]
51;[646, '103', 0.00719017416908308]
51;[647, '944', 0.007154130772116077]
51;[648, '807', 0.007117480627689095]
51;[649, '929', 0.007114253392393499]
51;[650, '1103', 0.0070562991112655404]
51;[651, '1046', 0.007025953884309601]
51;[652, '315', 0.006999949163724087]
51;[653, '757', 0.006955855451949727]
51;[654, '971', 0.006936582293442575]
51;[655, '506', 0.006902187211158391]
51;[656, '826', 0.006896392390319183]
51;[657, '979', 0.006883471768738528]
51;[658, '286', 0.006874008676942132]
51;[659, '69', 0.006873789702033237]
51;[660, '1201', 0.0068731967967262985]
51;[661, '995', 0.0068597544722436175]
51;[662, '760', 0.006855816617579102]
51;[663, '292', 0.006824812392385268]
51;[664, '1001', 0.006804445623748594]
51;[665, '651', 0.006764727594226309]
51;[666, '1074', 0.00675980037771417]
51;[667, '1099', 0.006655880373312121]
51;[668, '559', 0.006653882342793503]
51;[669, '27', 0.006642740932766351]
51;[670, '743', 0.006621599700501138]
51;[671, '606', 0.006559907718528781]
51;[672, '499', 0.006545127037935512]
51;[673, '193', 0.006539857078689705]
51;[674, '855', 0.006535801203959408]
51;[675, '443', 0.006528365199532836]
51;[676, '856', 0.00649071782094873]
51;[677, '1064', 0.006467902453257305]
51;[678, '196', 0.0064329618030579926]
51;[679, '904', 0.006426586256472793]
51;[680, '10', 0.006412558795079937]
51;[681, '961', 0.0064047738543508755]
51;[682, '1021', 0.006390988395906762]
51;[683, '4', 0.006389238298598987]
51;[684, '835', 0.006355651818030807]
51;[685, '225', 0.006355343845036043]
51;[686, '983', 0.006344535704025611]
51;[687, '775', 0.006342956788942834]
51;[688, '514', 0.006335239414721257]
51;[689, '1226', 0.006293211632726169]
51;[690, '84', 0.006275838966204357]
51;[691, '709', 0.006274306974451357]
51;[692, '313', 0.006266016146356259]
51;[693, '1032', 0.006262233918251503]
51;[694, '736', 0.006258109414121756]
51;[695, '470', 0.006245787730618505]
51;[696, '467', 0.006240198238418221]
51;[697, '1043', 0.0062346641975028665]
51;[698, '1116', 0.006199996900747291]
51;[699, '823', 0.006188518148096917]
51;[700, '599', 0.006158138875314525]
51;[701, '490', 0.006155975514221133]
51;[702, '400', 0.006155432217411871]
51;[703, '560', 0.006132486371997076]
51;[704, '1170', 0.006130969182183849]
51;[705, '396', 0.006128282531701105]
51;[706, '669', 0.006114881758970748]
51;[707, '68', 0.006109837351220536]
51;[708, '253', 0.006103586792342668]
51;[709, '424', 0.006092391628488684]
51;[710, '234', 0.006073477318036308]
51;[711, '720', 0.006073359857237276]
51;[712, '169', 0.006068459126516739]
51;[713, '601', 0.006020935512761831]
51;[714, '274', 0.006014336331765309]
51;[715, '371', 0.005985303967999372]
51;[716, '252', 0.005981974954613322]
51;[717, '822', 0.005981327139104194]
51;[718, '1198', 0.005872131280039065]
51;[719, '379', 0.005854016911634826]
51;[720, '140', 0.005849192095696763]
51;[721, '147', 0.00582567029820917]
51;[722, '681', 0.005820091221383297]
51;[723, '214', 0.005798912297313692]
51;[724, '98', 0.005795152298898938]
51;[725, '221', 0.005793692243586944]
51;[726, '319', 0.005792969933776717]
51;[727, '613', 0.005757993748268796]
51;[728, '1212', 0.005752732422848233]
51;[729, '251', 0.0057453450489242655]
51;[730, '1010', 0.005709704994115718]
51;[731, '92', 0.005695875262300351]
51;[732, '61', 0.005691373659197403]
51;[733, '457', 0.005685360073987791]
51;[734, '106', 0.0056791983914320976]
