QueryNumber;DocInfos
49;[484, '859', 0.016647889258459312]
49;[485, '182', 0.01660710102309895]
49;[486, '1002', 0.016575134422335852]
49;[487, '650', 0.016446191858714092]
49;[488, '991', 0.0164002438263813]
49;[489, '916', 0.01637633494952732]
49;[490, '130', 0.01636595080270525]
49;[491, '12', 0.016336669889950608]
49;[492, '305', 0.016265416431705326]
49;[493, '89', 0.016247273657584556]
49;[494, '174', 0.016226911158519576]
49;[495, '273', 0.016155994094849958]
49;[496, '487', 0.016146591502833804]
49;[497, '798', 0.016140602659529376]
49;[498, '777', 0.01613255826362648]
49;[499, '770', 0.016081083582180408]
49;[500, '751', 0.015965462499414662]
49;[501, '1127', 0.01592143645831655]
49;[502, '1203', 0.015882990281682448]
49;[503, '623', 0.015871592901918228]
49;[504, '438', 0.015832710968853178]
49;[505, '388', 0.01580617289477473]
49;[506, '1179', 0.015790783416053347]
49;[507, '121', 0.015781045277685243]
49;[508, '560', 0.015760641455867294]
49;[509, '1012', 0.01575346541702078]
49;[510, '666', 0.015618265174794144]
49;[511, '630', 0.01561605890192342]
49;[512, '576', 0.015596950015628587]
49;[513, '258', 0.015585888841739186]
49;[514, '585', 0.015558111121847337]
49;[515, '286', 0.015549935478078394]
49;[516, '867', 0.015513039825090018]
49;[517, '1017', 0.015508763221864732]
49;[518, '1102', 0.01549827906434723]
49;[519, '82', 0.015481938936297988]
49;[520, '509', 0.015455558382698329]
49;[521, '750', 0.015451378174152701]
49;[522, '133', 0.015428858283158318]
49;[523, '1230', 0.01541287441909365]
49;[524, '698', 0.015309496724035705]
49;[525, '107', 0.01528230863841086]
49;[526, '865', 0.015272585927323524]
49;[527, '849', 0.015263999278710928]
49;[528, '536', 0.01517365723742226]
49;[529, '281', 0.014949170551941407]
49;[530, '978', 0.014933640623449084]
49;[531, '392', 0.014856752794621324]
49;[532, '1210', 0.014841650436800956]
49;[533, '228', 0.0147761781598492]
49;[534, '43', 0.014735096232277816]
49;[535, '141', 0.0147056745444833]
49;[536, '315', 0.014649601543027222]
49;[537, '1065', 0.014504569889089687]
49;[538, '738', 0.014463613082366]
49;[539, '447', 0.0144423740250414]
49;[540, '981', 0.01443307822339915]
49;[541, '404', 0.014429126900205293]
49;[542, '567', 0.014422587513607619]
49;[543, '223', 0.014341080504677146]
49;[544, '833', 0.014335517649354883]
49;[545, '384', 0.014334140664254803]
49;[546, '728', 0.014258438818232605]
49;[547, '215', 0.014135291007552802]
49;[548, '912', 0.01400088681211861]
49;[549, '1021', 0.013911748257685248]
49;[550, '631', 0.013857691696583187]
49;[551, '727', 0.013841228991251784]
49;[552, '565', 0.01382814301978747]
49;[553, '927', 0.013769043635193845]
49;[554, '312', 0.01371508450994916]
49;[555, '892', 0.013711530644831226]
49;[556, '1046', 0.013696117702290556]
49;[557, '391', 0.013646164449897812]
49;[558, '648', 0.013615948805350603]
49;[559, '705', 0.013511067668439665]
49;[560, '1048', 0.013443221247506588]
49;[561, '83', 0.013428985045163443]
49;[562, '1175', 0.013373206593187624]
49;[563, '522', 0.013300650198874369]
49;[564, '834', 0.013257664880094775]
49;[565, '590', 0.013227029558254558]
49;[566, '602', 0.013225020850111527]
49;[567, '702', 0.013206369540617534]
49;[568, '245', 0.013198542988947072]
49;[569, '632', 0.013180517201290865]
49;[570, '416', 0.013180414694034267]
49;[571, '1163', 0.013121755869773623]
49;[572, '794', 0.013113557118314294]
49;[573, '263', 0.013102502148090984]
49;[574, '234', 0.013082120329591053]
49;[575, '482', 0.013081187112276687]
49;[576, '216', 0.013039200112697541]
49;[577, '887', 0.01300327902554003]
49;[578, '714', 0.012985539638447086]
49;[579, '734', 0.012919242748921646]
49;[580, '897', 0.012917034641898412]
49;[581, '1195', 0.01290069158663561]
49;[582, '502', 0.012899893884717803]
49;[583, '821', 0.012849232634722688]
49;[584, '1039', 0.012843417363231217]
49;[585, '510', 0.012843111393268445]
49;[586, '578', 0.012828855433465645]
49;[587, '1086', 0.012825616662405545]
49;[588, '333', 0.012641723036399844]
49;[589, '331', 0.012544630574563037]
49;[590, '1227', 0.012529061980063162]
49;[591, '618', 0.012487524570550392]
49;[592, '608', 0.012485074668073843]
49;[593, '907', 0.01247665951481719]
49;[594, '970', 0.012384750520102555]
49;[595, '498', 0.01224846415770671]
49;[596, '552', 0.012219397595598354]
49;[597, '815', 0.01221470605628721]
49;[598, '397', 0.012196184318644212]
49;[599, '78', 0.012135012729363888]
49;[600, '227', 0.012122596099307855]
49;[601, '507', 0.012090128157105067]
49;[602, '508', 0.01206690937314366]
49;[603, '653', 0.012052524179512025]
49;[604, '91', 0.01204451048177552]
49;[605, '535', 0.011940387713974506]
49;[606, '449', 0.011909749002453235]
49;[607, '716', 0.011879528346989519]
49;[608, '1125', 0.011866773169195707]
49;[609, '604', 0.011861030875968369]
49;[610, '301', 0.011856073112712808]
49;[611, '455', 0.01183000346592998]
49;[612, '166', 0.011811447153125295]
49;[613, '389', 0.011806040232737956]
49;[614, '115', 0.011774789723807704]
49;[615, '255', 0.011768854789226702]
49;[616, '1018', 0.011715496381654889]
49;[617, '189', 0.01171074303911726]
49;[618, '1157', 0.011665791443222417]
49;[619, '1027', 0.011608389734183535]
49;[620, '31', 0.01159668673043984]
49;[621, '1091', 0.01158003025074744]
49;[622, '501', 0.011575838572743238]
49;[623, '294', 0.011569443198905013]
49;[624, '319', 0.011550869301260678]
49;[625, '994', 0.011547130084978431]
49;[626, '516', 0.011515005982214386]
49;[627, '782', 0.011496926108132556]
49;[628, '684', 0.011450924667987077]
49;[629, '909', 0.011434109164755589]
49;[630, '1200', 0.011415274274218236]
49;[631, '417', 0.011395493748722394]
49;[632, '1047', 0.011394845653504402]
49;[633, '1146', 0.011381115843881075]
49;[634, '1196', 0.011377707911241524]
49;[635, '826', 0.011238397976274041]
49;[636, '265', 0.011227152155342427]
49;[637, '542', 0.011225630555545369]
49;[638, '951', 0.011205812038695865]
49;[639, '651', 0.011200060199231716]
49;[640, '1214', 0.011167190569359298]
49;[641, '968', 0.011157604913499156]
49;[642, '356', 0.011157572559531915]
49;[643, '1129', 0.011122806014672163]
49;[644, '178', 0.011064862003133018]
49;[645, '1117', 0.011047876801112142]
49;[646, '954', 0.011031969402790253]
49;[647, '1057', 0.011027303638430753]
49;[648, '944', 0.011013372218149187]
49;[649, '200', 0.011002345323126538]
49;[650, '884', 0.010958346907608189]
49;[651, '828', 0.010948413802128036]
49;[652, '1033', 0.010929183844700546]
49;[653, '942', 0.010903389788679602]
49;[654, '1100', 0.010876963888540021]
49;[655, '1231', 0.010826052513470193]
49;[656, '1239', 0.010820380118869965]
49;[657, '135', 0.010815065144455075]
49;[658, '446', 0.010790875667730203]
49;[659, '899', 0.010771832133002599]
49;[660, '90', 0.010761561713664809]
49;[661, '795', 0.010741003635788338]
49;[662, '875', 0.010727622196179669]
49;[663, '518', 0.010725474487280333]
49;[664, '579', 0.010690095260201758]
49;[665, '262', 0.010677724407753624]
49;[666, '340', 0.010657320557556246]
49;[667, '289', 0.010656342899742675]
49;[668, '1099', 0.010648907684979479]
49;[669, '726', 0.01062190687563022]
49;[670, '957', 0.010594662727333464]
49;[671, '1038', 0.010531257536152978]
49;[672, '525', 0.0105094317786331]
49;[673, '672', 0.010486636557598537]
49;[674, '628', 0.01044929181742866]
49;[675, '1151', 0.01044259520737115]
49;[676, '692', 0.0104410359329886]
49;[677, '967', 0.010434271289788036]
49;[678, '555', 0.010392993186531866]
49;[679, '1172', 0.010385780860605499]
49;[680, '965', 0.010208549224655774]
49;[681, '290', 0.01020074238700937]
49;[682, '48', 0.010187642130963478]
49;[683, '10', 0.010171763659557789]
49;[684, '104', 0.010144768051746472]
49;[685, '554', 0.010134858660739205]
49;[686, '468', 0.010120445352953688]
49;[687, '282', 0.01011755876082733]
49;[688, '534', 0.010110604322683526]
49;[689, '470', 0.01009691036541834]
49;[690, '748', 0.010078754130781298]
49;[691, '519', 0.010040542153490263]
49;[692, '805', 0.010006736686240513]
49;[693, '1138', 0.009997574214083546]
49;[694, '755', 0.009978895833063734]
49;[695, '597', 0.009956224419578151]
49;[696, '775', 0.009934270673770076]
49;[697, '1131', 0.009926586807914346]
49;[698, '923', 0.009895582806643117]
49;[699, '818', 0.009893960742285116]
49;[700, '776', 0.009875504786679869]
49;[701, '480', 0.009862696767154063]
49;[702, '925', 0.009810606813704246]
49;[703, '1114', 0.00978784156008611]
49;[704, '77', 0.009783675721551076]
49;[705, '1139', 0.009781314986851437]
49;[706, '700', 0.00977730160031883]
49;[707, '323', 0.00973550320369206]
49;[708, '906', 0.009677813687421783]
49;[709, '1160', 0.009647490685742699]
49;[710, '807', 0.009644769265130877]
49;[711, '232', 0.009605993364570057]
49;[712, '167', 0.009560513698925103]
49;[713, '635', 0.009533278700695353]
49;[714, '64', 0.00946637386490553]
49;[715, '745', 0.009447892128363609]
49;[716, '1015', 0.00941352875841115]
49;[717, '836', 0.00938742886379874]
49;[718, '802', 0.009371905192494798]
49;[719, '732', 0.00924939620156898]
49;[720, '325', 0.009187016120350387]
49;[721, '199', 0.009169435793527045]
49;[722, '868', 0.009153648638446546]
49;[723, '147', 0.00903856724871775]
49;[724, '772', 0.00903267716438653]
49;[725, '678', 0.009031566880817393]
49;[726, '37', 0.009030469515431678]
49;[727, '992', 0.00900862126877561]
49;[728, '42', 0.008998773391131837]
49;[729, '607', 0.008986493018497198]
49;[730, '762', 0.00898234281398994]
49;[731, '475', 0.008928363981686727]
49;[732, '453', 0.008919943484243882]
49;[733, '1136', 0.008885930675786037]
49;[734, '111', 0.008847613797268469]
49;[735, '808', 0.008844384562182311]
49;[736, '180', 0.008818078030691862]
49;[737, '1101', 0.008781972843521611]
49;[738, '674', 0.008763612139603721]
49;[739, '74', 0.008742480914027347]
49;[740, '251', 0.008689301331375108]
49;[741, '445', 0.008637387975688]
49;[742, '785', 0.008606997572060335]
49;[743, '874', 0.008592189771774963]
49;[744, '687', 0.008571445053852733]
49;[745, '505', 0.008565666058223145]
49;[746, '617', 0.008540359658841574]
49;[747, '660', 0.008495326549473894]
49;[748, '419', 0.00847790553720079]
49;[749, '1040', 0.008429563684225972]
49;[750, '1155', 0.00838609102745482]
49;[751, '1070', 0.008268539823888746]
49;[752, '1014', 0.008255541767441378]
49;[753, '156', 0.008128182078396409]
49;[754, '46', 0.008117617304637937]
49;[755, '452', 0.0081173744961469]
49;[756, '292', 0.008055912864303622]
49;[757, '730', 0.008040818025508396]
49;[758, '669', 0.007999625695112282]
49;[759, '370', 0.007995938848714933]
49;[760, '359', 0.007992723206734487]
49;[761, '193', 0.007977592083622274]
49;[762, '889', 0.007951535897951162]
49;[763, '744', 0.007951283059599764]
49;[764, '955', 0.007928233895472184]
49;[765, '237', 0.007900163374452115]
49;[766, '433', 0.007876628125825513]
49;[767, '888', 0.007857290214867703]
49;[768, '945', 0.007830219315947726]
49;[769, '1051', 0.007794805992632818]
49;[770, '311', 0.007760085254953916]
49;[771, '1149', 0.007713445238008142]
49;[772, '345', 0.0076505219102366425]
49;[773, '922', 0.007645349757688721]
49;[774, '1170', 0.007639780756223271]
49;[775, '361', 0.007616170947721947]
49;[776, '8', 0.007536263922647469]
49;[777, '649', 0.0074672782737302285]
49;[778, '703', 0.007430797986735105]
49;[779, '4', 0.0074145997027522444]
49;[780, '626', 0.00734040324863734]
49;[781, '93', 0.007201172070286066]
49;[782, '474', 0.00719319773333572]
49;[783, '27', 0.007180951205585737]
49;[784, '1220', 0.007120370957369927]
49;[785, '757', 0.007040335152552505]
49;[786, '61', 0.007027037158234573]
49;[787, '21', 0.00702700166775027]
49;[788, '191', 0.006986495099063177]
49;[789, '556', 0.00697362075869598]
49;[790, '84', 0.006968465096386931]
49;[791, '1218', 0.006860388155540836]
49;[792, '1174', 0.006778363322354272]
49;[793, '736', 0.006697116813924057]
49;[794, '1226', 0.00661779800297021]
49;[795, '396', 0.006604109302074484]
49;[796, '733', 0.006541356635820058]
49;[797, '50', 0.006534754162898799]
49;[798, '478', 0.006514328156307582]
49;[799, '53', 0.006488422645636718]
49;[800, '1116', 0.006447359870756891]
49;[801, '1095', 0.006445253001781709]
49;[802, '937', 0.006440108497747416]
49;[803, '872', 0.0064113385747003315]
49;[804, '759', 0.006376427276746734]
49;[805, '252', 0.006360866204457815]
49;[806, '986', 0.006348765293546792]
49;[807, '253', 0.006332711958131351]
49;[808, '1032', 0.006286117543027736]
49;[809, '670', 0.006264270970843345]
49;[810, '1215', 0.006256201406989311]
49;[811, '771', 0.006193953104185566]
49;[812, '274', 0.006181255561788779]
49;[813, '68', 0.006150504861539142]
49;[814, '963', 0.00614376716082023]
49;[815, '148', 0.006139362454479602]
49;[816, '605', 0.006058988584806931]
49;[817, '451', 0.006050988424649942]
49;[818, '902', 0.006042379162695868]
49;[819, '201', 0.006033648395429992]
49;[820, '503', 0.006028751175394631]
49;[821, '1052', 0.006027667715025828]
49;[822, '1055', 0.006019958716817785]
49;[823, '843', 0.006011107066035087]
49;[824, '454', 0.006009970077092042]
49;[825, '92', 0.005999001464532732]
49;[826, '306', 0.005993161850069074]
49;[827, '1212', 0.0059815424903066775]
49;[828, '636', 0.005948886979574039]
49;[829, '146', 0.005947864969195909]
49;[830, '1093', 0.005926020958715135]
49;[831, '752', 0.005902385449402761]
49;[832, '15', 0.005900774489804481]
49;[833, '643', 0.005860697586015232]
49;[834, '235', 0.0058168879622436465]
49;[835, '718', 0.005760415489090299]
49;[836, '731', 0.005721681522198684]
49;[837, '1010', 0.00571619171636883]
49;[838, '1113', 0.005714872423596707]
49;[839, '13', 0.005674296830298459]
49;[840, '598', 0.0056510887283308855]
49;[841, '110', 0.0056314588797349305]
49;[842, '659', 0.0056048454505898855]
49;[843, '788', 0.005583998871951096]
49;[844, '584', 0.005576581432546004]
49;[845, '717', 0.005539860905871603]
49;[846, '1121', 0.005443026444371091]
49;[847, '337', 0.005379218848745691]
49;[848, '497', 0.005373659082929813]
49;[849, '225', 0.0053452446131838785]
49;[850, '569', 0.0053433342080343145]
49;[851, '832', 0.005330526992848059]
49;[852, '86', 0.005323645624902515]
49;[853, '690', 0.005292922192517576]
49;[854, '838', 0.005269814933253348]
49;[855, '1073', 0.00523991916989971]
49;[856, '368', 0.005219925750625737]
49;[857, '995', 0.0052163689865528055]
49;[858, '527', 0.005179720082409565]
49;[859, '409', 0.005159249558879556]
49;[860, '49', 0.005149983695578623]
49;[861, '276', 0.0051452229147115796]
49;[862, '287', 0.0051206382850450425]
49;[863, '855', 0.005119380092561067]
49;[864, '946', 0.005112277944715778]
49;[865, '773', 0.0050309228136950004]
49;[866, '898', 0.005029996476536625]
49;[867, '822', 0.004984888909520141]
49;[868, '1167', 0.0049197523309586245]
49;[869, '297', 0.004864116475354357]
49;[870, '371', 0.0048606304683177365]
49;[871, '296', 0.004851492053156985]
49;[872, '316', 0.0047958894540465515]
49;[873, '1096', 0.004772725348273827]
49;[874, '841', 0.0047251323379374046]
49;[875, '408', 0.004699320674784053]
49;[876, '1128', 0.004672629827373349]
49;[877, '377', 0.004617019382685778]
49;[878, '1115', 0.004616752172868155]
49;[879, '599', 0.004611101285399645]
49;[880, '457', 0.004570135469463655]
49;[881, '5', 0.004570016278565886]
49;[882, '95', 0.004529859274367397]
49;[883, '683', 0.004515741634341726]
49;[884, '85', 0.004502433464537713]
49;[885, '136', 0.004490417448854936]
49;[886, '432', 0.004410532002098471]
49;[887, '176', 0.00434931038441633]
49;[888, '342', 0.004330409015260498]
49;[889, '1162', 0.004325929742802072]
49;[890, '279', 0.004273314308080448]
49;[891, '430', 0.0042353320718492155]
49;[892, '363', 0.0042185661140381496]
49;[893, '34', 0.004140357247913741]
49;[894, '707', 0.004113910983754111]
49;[895, '847', 0.004076991747034474]
49;[896, '862', 0.004041656830949985]
49;[897, '202', 0.004029959739575899]
49;[898, '155', 0.0040275446292581335]
49;[899, '40', 0.003981823263675146]
49;[900, '517', 0.0039288704166378]
49;[901, '931', 0.003920796782677956]
49;[902, '261', 0.003896450553475209]
49;[903, '1188', 0.003891888690106001]
49;[904, '591', 0.003855233944609838]
49;[905, '300', 0.003817206591656614]
49;[906, '990', 0.003791977017813773]
49;[907, '546', 0.0037426511535147674]
49;[908, '706', 0.0036896932948162434]
49;[909, '203', 0.0036212503406999694]
49;[910, '267', 0.0036211080921160267]
49;[911, '161', 0.003552044879089956]
49;[912, '686', 0.00352979824975889]
49;[913, '572', 0.0035044295466017204]
49;[914, '22', 0.0034488031802629676]
49;[915, '1041', 0.0034365799538637436]
49;[916, '876', 0.0034306646983723083]
49;[917, '1140', 0.003361446943340281]
49;[918, '1083', 0.0032480357515830235]
49;[919, '539', 0.00322295920581027]
49;[920, '1042', 0.003176211248481516]
49;[921, '1222', 0.003169286527830204]
49;[922, '976', 0.003120700903551089]
49;[923, '248', 0.0029810248636571494]
49;[924, '47', 0.002957535291898682]
49;[925, '123', 0.0028646768075192663]
49;[926, '484', 0.0028622003262970303]
49;[927, '1034', 0.0027909781478271897]
49;[928, '895', 0.002769838835392002]
49;[929, '520', 0.002590181120880476]
49;[930, '993', 0.0024407930385057642]
49;[931, '1199', 0.002409112517921584]
49;[932, '348', 0.00237830259255235]
49;[933, '742', 0.0023471061992578353]
49;[934, '1003', 0.0019082896220385052]
49;[935, '1120', 0.001588083380208112]
50;[1, '259', 0.28516140380252175]
50;[2, '848', 0.22733529297528532]
50;[3, '495', 0.2162479309309277]
50;[4, '548', 0.21406515079838345]
50;[5, '197', 0.20027029421572337]
50;[6, '435', 0.16845447696831603]
50;[7, '208', 0.16447154682440704]
50;[8, '283', 0.16035440448778113]
50;[9, '53', 0.15111106587207765]
50;[10, '1029', 0.15103773237946397]
50;[11, '376', 0.14968761310853293]
50;[12, '866', 0.12671523570896245]
50;[13, '891', 0.12365909125329495]
50;[14, '1230', 0.11861188246181804]
50;[15, '997', 0.11809130218155858]
50;[16, '1024', 0.11525737384432137]
50;[17, '553', 0.11381963184372205]
50;[18, '1216', 0.11266881354069029]
50;[19, '322', 0.10810416542471472]
50;[20, '67', 0.10765912430558183]
50;[21, '1088', 0.10691006711554958]
50;[22, '1190', 0.10336934642225869]
50;[23, '903', 0.10281920521623325]
50;[24, '570', 0.1017805750217783]
50;[25, '919', 0.09965958987077592]
50;[26, '928', 0.09872097543798314]
50;[27, '14', 0.09445928707966743]
50;[28, '336', 0.09410167910859264]
50;[29, '66', 0.09400181642511]
50;[30, '1219', 0.09333530416392449]
50;[31, '233', 0.09309473678876092]
50;[32, '286', 0.09297320461794802]
50;[33, '126', 0.09195014297320318]
50;[34, '1156', 0.08961602505192393]
50;[35, '125', 0.08792224873748516]
50;[36, '98', 0.08583017120958043]
50;[37, '715', 0.0857743150343134]
50;[38, '592', 0.08576759522159583]
50;[39, '538', 0.08561922258156862]
50;[40, '263', 0.0852700056029349]
50;[41, '856', 0.08510416805108177]
50;[42, '166', 0.0850441613703043]
50;[43, '360', 0.08351472752459092]
50;[44, '773', 0.08231914172249005]
50;[45, '973', 0.08106118735634081]
50;[46, '933', 0.08056948153751452]
50;[47, '834', 0.08049290834327533]
50;[48, '386', 0.07757353027659149]
50;[49, '926', 0.07621559128875083]
50;[50, '500', 0.07352940443390434]
50;[51, '401', 0.07314618841492009]
50;[52, '505', 0.07028284168704012]
50;[53, '1085', 0.06914880181503098]
50;[54, '541', 0.06863669903988898]
50;[55, '432', 0.06829506892112593]
50;[56, '411', 0.06814906005766078]
50;[57, '562', 0.06782375415243524]
50;[58, '1194', 0.06634111526272307]
50;[59, '370', 0.0656081267263484]
50;[60, '545', 0.06490623564543149]
50;[61, '289', 0.06469917893243413]
50;[62, '46', 0.0645050688963652]
50;[63, '72', 0.06447326507603056]
50;[64, '930', 0.06416359883270195]
50;[65, '339', 0.06399764589310698]
50;[66, '865', 0.06355063020546493]
50;[67, '381', 0.06290127669987068]
50;[68, '210', 0.06252499240001692]
50;[69, '1055', 0.06215885198980722]
50;[70, '974', 0.06129068513373347]
50;[71, '248', 0.06062644283100822]
50;[72, '1111', 0.060238262505874454]
50;[73, '1013', 0.059778691706202]
50;[74, '690', 0.05937085878673277]
50;[75, '581', 0.05911288550665952]
50;[76, '654', 0.056600660239104296]
50;[77, '87', 0.056495457751178466]
50;[78, '770', 0.05626163579384493]
50;[79, '622', 0.05595083113870905]
50;[80, '120', 0.055389044685004725]
50;[81, '1201', 0.05454987295591193]
50;[82, '190', 0.054411621630164636]
50;[83, '429', 0.054385842363405025]
50;[84, '807', 0.05425800750561156]
50;[85, '1030', 0.05414099312399165]
50;[86, '647', 0.053780577004871793]
50;[87, '325', 0.05308926239705456]
50;[88, '142', 0.05276610640322853]
50;[89, '504', 0.05272921560574506]
50;[90, '32', 0.05194176770261322]
50;[91, '158', 0.051488145228947395]
50;[92, '373', 0.05113450457221675]
50;[93, '1155', 0.05091551661143352]
50;[94, '969', 0.050844281033819175]
50;[95, '57', 0.050628962035066075]
50;[96, '566', 0.05041153504904931]
50;[97, '26', 0.05032415264022841]
50;[98, '221', 0.05022294937713307]
50;[99, '900', 0.050026867226664475]
50;[100, '35', 0.04975545171992137]
50;[101, '863', 0.0490732761073624]
50;[102, '288', 0.048979074385188795]
50;[103, '767', 0.04803948119889625]
50;[104, '417', 0.04800680409588203]
50;[105, '237', 0.04796524366454862]
50;[106, '305', 0.047584840241913555]
50;[107, '440', 0.04737180978259118]
50;[108, '172', 0.04679110220153727]
50;[109, '102', 0.046648779535481466]
50;[110, '292', 0.04655292494300214]
50;[111, '361', 0.046241005151830064]
50;[112, '236', 0.04620781146073475]
50;[113, '243', 0.045996538999450366]
50;[114, '399', 0.04577501102836073]
50;[115, '391', 0.045745679331111615]
50;[116, '996', 0.04567299705104295]
50;[117, '1141', 0.04533331937196354]
50;[118, '430', 0.045028503992003]
50;[119, '353', 0.04471457896904957]
50;[120, '508', 0.04457102405074134]
50;[121, '680', 0.0445477364026623]
50;[122, '860', 0.04429926729810315]
50;[123, '689', 0.04428939645364145]
50;[124, '1107', 0.0442157085179198]
50;[125, '1191', 0.04415953597371515]
50;[126, '642', 0.04379413485751341]
50;[127, '929', 0.04379173746579797]
50;[128, '1169', 0.043721210652352654]
50;[129, '108', 0.043685594653837534]
50;[130, '437', 0.04351368529546695]
50;[131, '1171', 0.043402692887711466]
50;[132, '12', 0.04314549626290223]
50;[133, '326', 0.04303653685323486]
50;[134, '959', 0.04263391397250443]
50;[135, '19', 0.04212752023417224]
50;[136, '254', 0.04164936010473424]
50;[137, '62', 0.04149138850144872]
50;[138, '723', 0.041487175876262876]
50;[139, '189', 0.040971465409968696]
50;[140, '949', 0.04096658859217294]
50;[141, '264', 0.04088211441624846]
50;[142, '1135', 0.040127027004886684]
50;[143, '999', 0.04001880450584782]
50;[144, '1056', 0.039862858540685164]
50;[145, '473', 0.03973701765053117]
50;[146, '817', 0.03969025294404071]
50;[147, '347', 0.03965506238993495]
50;[148, '779', 0.03960869196174274]
50;[149, '265', 0.039279563615097594]
50;[150, '1108', 0.03879064074075224]
50;[151, '1117', 0.03865234688340337]
50;[152, '1037', 0.03861280796320827]
50;[153, '1160', 0.03833095525489487]
50;[154, '1226', 0.038242451092704674]
50;[155, '1173', 0.03811207906147049]
50;[156, '69', 0.03808097894876301]
50;[157, '804', 0.03797430031885579]
50;[158, '540', 0.037868717390288124]
50;[159, '392', 0.03778749538605311]
50;[160, '845', 0.03777175907716097]
50;[161, '1011', 0.03768958600023283]
50;[162, '1158', 0.03725691448165673]
50;[163, '937', 0.03721563186822552]
50;[164, '200', 0.03688287378404495]
50;[165, '252', 0.036757712251422284]
50;[166, '503', 0.03660310621624222]
50;[167, '52', 0.03655962453561156]
50;[168, '601', 0.03649768981323129]
50;[169, '613', 0.03643245399399758]
50;[170, '846', 0.03602165521516975]
50;[171, '1008', 0.03597113782745821]
50;[172, '518', 0.03595472693961408]
50;[173, '63', 0.03580565173841919]
50;[174, '550', 0.03577468870199589]
50;[175, '186', 0.03550235809244688]
50;[176, '691', 0.035288259888637916]
50;[177, '1157', 0.03498691368883878]
50;[178, '921', 0.03493252419340493]
50;[179, '516', 0.034896201949124794]
50;[180, '1005', 0.03467496238928029]
50;[181, '443', 0.0345647893406552]
50;[182, '1062', 0.034466187017465455]
50;[183, '1087', 0.0343221253053833]
50;[184, '677', 0.034198992897086264]
50;[185, '1184', 0.03418543420510187]
50;[186, '1031', 0.03371910174502245]
50;[187, '55', 0.03368150004155159]
50;[188, '490', 0.03349600205753488]
50;[189, '312', 0.03317924966121392]
50;[190, '936', 0.03312006875147705]
50;[191, '611', 0.03307885541059666]
50;[192, '122', 0.03284633292344739]
50;[193, '163', 0.03259255318407869]
50;[194, '304', 0.03257908689714076]
50;[195, '851', 0.03201828611254917]
50;[196, '960', 0.03193334777875716]
50;[197, '416', 0.03188578746667281]
50;[198, '1000', 0.031874354406513844]
50;[199, '881', 0.03167919689186754]
50;[200, '515', 0.03167046478906269]
50;[201, '346', 0.031633045850618796]
50;[202, '382', 0.03157250001358576]
50;[203, '594', 0.031511844138868546]
50;[204, '762', 0.0314258238503379]
50;[205, '964', 0.03135685392556886]
50;[206, '276', 0.03123883128931815]
50;[207, '402', 0.031133304041041514]
50;[208, '858', 0.031035441628322218]
50;[209, '434', 0.03103047277429558]
50;[210, '188', 0.030947702753559687]
50;[211, '832', 0.030803662748672696]
50;[212, '719', 0.03062960419549924]
50;[213, '1110', 0.03048867432823134]
50;[214, '76', 0.030414513805916445]
50;[215, '901', 0.03037132845187501]
50;[216, '418', 0.030121345965989466]
50;[217, '491', 0.030105835139293793]
50;[218, '159', 0.030021080905799705]
50;[219, '812', 0.030010546178832392]
50;[220, '1048', 0.029739378271524945]
50;[221, '118', 0.02966594898766206]
50;[222, '1071', 0.029661583515245407]
50;[223, '297', 0.02953211483038442]
50;[224, '989', 0.029469638178464902]
50;[225, '1147', 0.029413897878710914]
50;[226, '177', 0.029395293628764637]
50;[227, '509', 0.029309945232791908]
50;[228, '344', 0.029243988133004217]
50;[229, '563', 0.029108684577701303]
50;[230, '444', 0.02906536609310107]
50;[231, '1112', 0.02896643623906278]
50;[232, '796', 0.02895500255945643]
50;[233, '1070', 0.028928496872811814]
50;[234, '341', 0.028676789351876335]
50;[235, '1118', 0.028613929394179005]
50;[236, '39', 0.028549507018317235]
50;[237, '162', 0.028479247306361505]
50;[238, '117', 0.02841457503315537]
50;[239, '704', 0.02830781734696624]
50;[240, '885', 0.028220868413037187]
50;[241, '371', 0.028088258795587778]
50;[242, '915', 0.028039037152909906]
50;[243, '1081', 0.027975284443345665]
50;[244, '459', 0.02797436349352357]
50;[245, '559', 0.02789745957304201]
50;[246, '218', 0.02788739014150393]
50;[247, '224', 0.027673967783301386]
50;[248, '246', 0.02757735428389227]
50;[249, '841', 0.02730525202779325]
50;[250, '441', 0.02730477442427891]
50;[251, '335', 0.027296822206066128]
50;[252, '164', 0.02723334983450731]
50;[253, '244', 0.027130133194527024]
50;[254, '1206', 0.027059777318388965]
50;[255, '453', 0.027031870385628376]
50;[256, '988', 0.026880332997903742]
50;[257, '124', 0.026514180021426328]
50;[258, '1090', 0.026386758556089983]
50;[259, '302', 0.026300452771138728]
50;[260, '51', 0.026226841963911146]
50;[261, '982', 0.026206608768234857]
50;[262, '561', 0.026200693198038253]
50;[263, '632', 0.026184104838042576]
50;[264, '524', 0.02617936185931715]
50;[265, '840', 0.026163641285207356]
50;[266, '852', 0.026089691849195525]
50;[267, '258', 0.025886702684244575]
50;[268, '398', 0.02588428953743353]
50;[269, '710', 0.025836986083442717]
50;[270, '427', 0.025610171232490764]
50;[271, '271', 0.02553100696671796]
50;[272, '806', 0.025263167894402642]
50;[273, '11', 0.025256017112623336]
50;[274, '149', 0.02516149672176375]
50;[275, '366', 0.02511124509714666]
